sender, sequence, rssi
192.168.4.2, 25248, -62
192.168.4.2, 25264, -61
192.168.4.2, 25776, -65
192.168.4.2, 25808, -64
192.168.4.2, 25824, -64
192.168.4.2, 25840, -65
192.168.4.2, 25856, -66
192.168.4.2, 25872, -64
192.168.4.2, 25888, -65
192.168.4.2, 25904, -64
192.168.4.2, 25920, -65
192.168.4.2, 25936, -64
192.168.4.2, 25952, -65
192.168.4.2, 25968, -65
192.168.4.2, 25984, -66
192.168.4.2, 26000, -64
192.168.4.2, 26016, -64
192.168.4.2, 26032, -66
192.168.4.2, 26048, -67
192.168.4.2, 26080, -67
192.168.4.2, 26096, -67
192.168.4.2, 26112, -65
192.168.4.2, 26128, -64
192.168.4.2, 26144, -64
192.168.4.2, 26160, -64
192.168.4.2, 26176, -65
192.168.4.2, 26192, -65
192.168.4.2, 26208, -64
192.168.4.2, 26224, -65
192.168.4.2, 26240, -65
192.168.4.2, 26256, -64
192.168.4.2, 26272, -63
192.168.4.2, 26288, -64
192.168.4.2, 26304, -66
192.168.4.2, 26320, -64
192.168.4.2, 26336, -63
192.168.4.2, 26352, -64
192.168.4.2, 26368, -64
192.168.4.2, 26384, -63
192.168.4.2, 26400, -64
192.168.4.2, 26416, -63
192.168.4.2, 26448, -64
192.168.4.2, 26464, -63
192.168.4.2, 26480, -64
192.168.4.2, 26496, -63
192.168.4.2, 26512, -63
192.168.4.2, 26528, -65
192.168.4.2, 26544, -63
192.168.4.2, 26560, -63
192.168.4.2, 26576, -63
192.168.4.2, 26592, -63
192.168.4.2, 26608, -63
192.168.4.2, 26624, -64
192.168.4.2, 26640, -63
192.168.4.2, 26656, -62
192.168.4.2, 26672, -64
192.168.4.2, 26688, -63
192.168.4.2, 26720, -63
192.168.4.2, 26736, -63
192.168.4.2, 26752, -63
192.168.4.2, 26768, -63
192.168.4.2, 26784, -63
192.168.4.7, 44208, -70
192.168.4.7, 44224, -80
192.168.4.7, 44240, -69
192.168.4.7, 44256, -68
192.168.4.7, 44272, -71
192.168.4.7, 44288, -72
192.168.4.7, 44304, -72
192.168.4.7, 44320, -71
192.168.4.7, 44352, -72
192.168.4.7, 44368, -72
192.168.4.7, 44384, -71
192.168.4.7, 44400, -71
192.168.4.7, 44416, -69
192.168.4.7, 44432, -70
192.168.4.7, 44448, -68
192.168.4.7, 44464, -71
192.168.4.7, 44496, -70
192.168.4.7, 44528, -71
192.168.4.7, 44544, -70
192.168.4.7, 44560, -70
192.168.4.7, 4294967218, 1
192.168.4.2, 26816, -64
192.168.4.2, 26832, -63
192.168.4.2, 26848, -63
192.168.4.2, 26864, -63
192.168.4.2, 26880, -64
