sender,sequence,rssi
192.168.4.2, 43312, -41
192.168.4.2, 43328, -42
192.168.4.2, 43360, -39
192.168.4.2, 43376, -40
192.168.4.2, 43392, -40
192.168.4.2, 43408, -39
192.168.4.2, 43424, -40
192.168.4.2, 43440, -41
192.168.4.2, 43472, -43
192.168.4.2, 43488, -40
192.168.4.2, 43520, -41
192.168.4.2, 43536, -40
192.168.4.2, 43568, -41
192.168.4.2, 43584, -38
192.168.4.2, 43600, -41
192.168.4.2, 43616, -40
192.168.4.2, 43632, -40
192.168.4.2, 43648, -39
192.168.4.2, 43712, -41
192.168.4.2, 43728, -36
192.168.4.2, 43760, -42
192.168.4.2, 43776, -41
192.168.4.2, 43792, -41
192.168.4.2, 43808, -40
192.168.4.2, 43840, -46
192.168.4.2, 43872, -46
192.168.4.2, 43888, -39
192.168.4.2, 43920, -40
192.168.4.2, 43936, -38
192.168.4.2, 43968, -39
192.168.4.6, 1616, -40
192.168.4.6, 1632, -42
192.168.4.6, 1648, -40
192.168.4.6, 1664, -39
192.168.4.6, 1680, -40
192.168.4.6, 1696, -42
192.168.4.6, 1712, -41
192.168.4.6, 1728, -40
192.168.4.6, 1744, -41
192.168.4.6, 1760, -41
192.168.4.6, 1776, -41
192.168.4.6, 1792, -40
192.168.4.6, 1808, -48
192.168.4.6, 1824, -42
192.168.4.6, 1856, -40
192.168.4.6, 1872, -43
192.168.4.6, 1888, -40
192.168.4.6, 1904, -42
192.168.4.6, 1920, -42
192.168.4.6, 1936, -39
192.168.4.6, 1952, -41
192.168.4.6, 2000, -40
192.168.4.6, 2032, -42
192.168.4.6, 2064, -41
192.168.4.6, 2096, -42
192.168.4.6, 2112, -42
192.168.4.6, 2128, -41
192.168.4.6, 2144, -43
192.168.4.6, 2160, -50
192.168.4.6, 2176, -47
192.168.4.2, 43984, -46
192.168.4.2, 44016, -38
192.168.4.2, 44032, -38
192.168.4.2, 44048, -38
192.168.4.2, 44064, -40
192.168.4.2, 44096, -43
192.168.4.2, 44112, -42
192.168.4.2, 44144, -38
192.168.4.2, 44160, -37
192.168.4.2, 44176, -38
192.168.4.2, 44192, -40
192.168.4.2, 44208, -38
192.168.4.2, 44224, -35
192.168.4.2, 44256, -46
192.168.4.2, 44272, -41
192.168.4.2, 44304, -62
192.168.4.2, 44400, -62
192.168.4.2, 44448, -54
192.168.4.2, 44464, -59
192.168.4.2, 44496, -67
192.168.4.2, 44512, -54
192.168.4.2, 44528, -50
192.168.4.2, 44544, -49
192.168.4.2, 44560, -52
192.168.4.2, 44576, -50
192.168.4.2, 44592, -49
192.168.4.2, 44608, -44
192.168.4.2, 44624, -45
192.168.4.2, 44640, -52
192.168.4.2, 44656, -51
192.168.4.6, 2192, -43
192.168.4.6, 2224, -41
192.168.4.6, 2240, -42
192.168.4.6, 2256, -42
192.168.4.6, 2272, -47
192.168.4.6, 2288, -47
192.168.4.6, 2320, -47
192.168.4.6, 2352, -46
192.168.4.6, 2384, -50
192.168.4.6, 2400, -44
192.168.4.6, 2432, -45
192.168.4.6, 2480, -43
192.168.4.6, 2512, -49
192.168.4.6, 2528, -44
192.168.4.6, 2544, -44
192.168.4.6, 2560, -41
192.168.4.6, 2576, -42
192.168.4.6, 2592, -50
192.168.4.6, 2608, -42
192.168.4.6, 2624, -42
192.168.4.6, 2640, -43
192.168.4.6, 2672, -42
192.168.4.6, 2688, -43
192.168.4.6, 2720, -49
192.168.4.6, 2736, -42
192.168.4.6, 2752, -43
192.168.4.6, 2768, -44
192.168.4.6, 2784, -42
192.168.4.6, 2800, -45
192.168.4.6, 2816, -48
192.168.4.2, 44768, -44
192.168.4.2, 44784, -47
192.168.4.2, 44800, -44
192.168.4.2, 44816, -43
192.168.4.2, 44832, -44
192.168.4.2, 44864, -45
192.168.4.2, 44880, -45
192.168.4.2, 44896, -50
192.168.4.2, 44928, -45
192.168.4.2, 44944, -48
192.168.4.2, 44976, -43
192.168.4.2, 44992, -48
192.168.4.2, 45008, -49
192.168.4.2, 45024, -42
192.168.4.2, 45056, -44
192.168.4.2, 45072, -47
192.168.4.2, 45088, -41
192.168.4.2, 45104, -43
