sender,sequence,rssi
192.168.4.11,50896,-84
192.168.4.5,50928,-55
192.168.4.10,50928,-65
192.168.4.6,50928,-67
192.168.4.12,50928,-70
192.168.4.3,50928,-62
192.168.4.7,50928,-78
192.168.4.5,50944,-54
192.168.4.10,50944,-65
192.168.4.6,50944,-65
192.168.4.12,50944,-67
192.168.4.3,50944,-62
192.168.4.7,50944,-76
192.168.4.5,50960,-55
192.168.4.3,50960,-62
192.168.4.5,50992,-54
192.168.4.10,50992,-64
192.168.4.6,50992,-66
192.168.4.12,50992,-73
192.168.4.3,50992,-62
192.168.4.7,50992,-73
192.168.4.11,50992,-86
192.168.4.5,51008,-54
192.168.4.10,51008,-65
192.168.4.6,51008,-65
192.168.4.12,51008,-71
192.168.4.3,51008,-60
192.168.4.7,51008,-73
192.168.4.11,51008,-85
192.168.4.5,51024,-53
192.168.4.10,51024,-64
192.168.4.6,51024,-66
192.168.4.12,51024,-71
192.168.4.3,51024,-61
192.168.4.7,51024,-77
192.168.4.11,51024,-83
192.168.4.5,51056,-50
192.168.4.10,51056,-66
192.168.4.6,51056,-66
192.168.4.12,51056,-67
192.168.4.3,51056,-62
192.168.4.7,51056,-75
192.168.4.5,51104,-55
192.168.4.10,51104,-66
192.168.4.6,51104,-66
192.168.4.12,51104,-69
192.168.4.3,51104,-59
192.168.4.11,51104,-84
192.168.4.5,51120,-54
192.168.4.10,51120,-64
192.168.4.6,51120,-65
192.168.4.12,51120,-68
192.168.4.3,51120,-60
192.168.4.7,51120,-75
192.168.4.11,51120,-83
192.168.4.5,51136,-50
192.168.4.10,51136,-64
192.168.4.6,51136,-66
192.168.4.12,51136,-68
192.168.4.3,51136,-59
192.168.4.7,51136,-74
192.168.4.5,51152,-55
192.168.4.10,51152,-65
192.168.4.6,51152,-65
192.168.4.12,51152,-69
192.168.4.3,51152,-58
192.168.4.7,51152,-73
192.168.4.5,51168,-55
192.168.4.10,51168,-65
192.168.4.6,51168,-65
192.168.4.12,51168,-67
192.168.4.3,51168,-60
192.168.4.7,51168,-75
192.168.4.11,51168,-86
192.168.4.5,51184,-50
192.168.4.10,51184,-64
192.168.4.6,51184,-65
192.168.4.12,51184,-69
192.168.4.3,51184,-61
192.168.4.7,51184,-73
192.168.4.11,51184,-83
192.168.4.5,51200,-54
192.168.4.10,51200,-65
192.168.4.6,51200,-66
192.168.4.12,51200,-68
192.168.4.3,51200,-58
192.168.4.7,51200,-74
192.168.4.5,51216,-55
192.168.4.10,51216,-66
192.168.4.6,51216,-65
192.168.4.12,51216,-69
192.168.4.3,51216,-60
192.168.4.7,51216,-77
192.168.4.5,51248,-49
192.168.4.10,51248,-65
192.168.4.6,51248,-66
192.168.4.12,51248,-68
192.168.4.11,51248,-91
192.168.4.5,51280,-49
192.168.4.10,51280,-67
192.168.4.6,51280,-65
192.168.4.12,51280,-69
192.168.4.3,51280,-58
192.168.4.7,51280,-78
192.168.4.5,51344,-54
192.168.4.3,51344,-59
192.168.4.5,51360,-55
192.168.4.10,51360,-67
192.168.4.6,51360,-65
192.168.4.12,51360,-69
192.168.4.3,51360,-60
192.168.4.7,51360,-88
192.168.4.11,51360,-86
192.168.4.5,51376,-53
192.168.4.10,51376,-67
192.168.4.6,51376,-65
192.168.4.12,51376,-68
192.168.4.3,51376,-61
192.168.4.7,51376,-75
192.168.4.5,51392,-50
192.168.4.10,51392,-66
192.168.4.6,51392,-64
192.168.4.12,51392,-66
192.168.4.3,51392,-61
