rssi,node,millis
-61.25891462646503,192.168.4.5,6000
-66.71674862669335,192.168.4.7,6000
-78.26779699283362,192.168.4.3,6016
-61.89028064062699,192.168.4.11,6016
-68.49125902283325,192.168.4.12,6016
-57.627294063723234,192.168.4.6,6016
-61.4763220368466,192.168.4.5,6016
-63.22233438083771,192.168.4.10,6016
-66.72659847164815,192.168.4.7,6016
-61.98995940096233,192.168.4.11,6064
-63.150963177575456,192.168.4.10,6064
-66.80511863567702,192.168.4.7,6064
-78.1514960055532,192.168.4.3,6064
-57.47838291109516,192.168.4.6,6064
-66.81180676459422,192.168.4.7,6096
-62.05427333501321,192.168.4.11,6096
-63.14612421281433,192.168.4.10,6096
-57.3987886016003,192.168.4.6,6096
-61.81498497760617,192.168.4.5,6096
-78.32264071395112,192.168.4.3,6096
-66.81822680766055,192.168.4.7,6112
-62.14208101844514,192.168.4.5,6112
-62.148366782344176,192.168.4.11,6112
-57.32189797370703,192.168.4.6,6112
-63.14144877342734,192.168.4.10,6112
-68.88386937651207,192.168.4.12,6128
-62.4260122293343,192.168.4.5,6128
-57.31159841803536,192.168.4.6,6128
-62.33498569553615,192.168.4.11,6128
-66.89223894260691,192.168.4.7,6128
-63.264699987101295,192.168.4.10,6128
-63.32004176783561,192.168.4.10,6144
-57.3335875858577,192.168.4.6,6144
-62.54722873355859,192.168.4.11,6144
-66.99710869933361,192.168.4.7,6144
-62.636355749826514,192.168.4.5,6144
-78.10117739050925,192.168.4.3,6144
-63.56460503396219,192.168.4.10,6176
-62.72062632229567,192.168.4.11,6176
-66.79573881303935,192.168.4.7,6176
-57.386732419460486,192.168.4.6,6176
-77.8890137189384,192.168.4.3,6176
-63.3187608619316,192.168.4.5,6208
-57.37441717753323,192.168.4.6,6208
-57.394310649617545,192.168.4.6,6288
-62.95180637827529,192.168.4.11,6288
-63.49994560712906,192.168.4.5,6288
-63.67385025521997,192.168.4.10,6288
-66.83598782614384,192.168.4.7,6288
-69.32880693147342,192.168.4.12,6288
-77.99646290907668,192.168.4.3,6352
-67.34059620595656,192.168.4.7,6352
-63.64324690731824,192.168.4.5,6352
-57.79464508753888,192.168.4.6,6352
-63.08021172172906,192.168.4.11,6352
-63.874757602044745,192.168.4.10,6352
-69.55392282077545,192.168.4.12,6400
-77.824989417078,192.168.4.3,6400
-57.76943960456946,192.168.4.6,6400
-67.76013834921478,192.168.4.7,6400
-63.91044935744962,192.168.4.10,6400
-63.14103549810488,192.168.4.11,6400
-63.81359112759527,192.168.4.5,6400
-63.19986837881273,192.168.4.11,6416
-78.00153025149973,192.168.4.3,6416
-57.71337925664621,192.168.4.6,6416
-64.04181878549164,192.168.4.5,6416
-63.91328654961214,192.168.4.10,6416
-67.76805705542742,192.168.4.7,6416
-63.88438267405635,192.168.4.10,6432
-57.627505686732064,192.168.4.6,6432
-67.70989722655663,192.168.4.7,6432
-63.2567813309018,192.168.4.11,6432
-69.87110157855227,192.168.4.12,6432
-64.29424569181164,192.168.4.5,6432
-57.48120249070956,192.168.4.6,6496
-67.75219141076515,192.168.4.7,6496
-63.28025648179462,192.168.4.11,6496
-64.41165341530706,192.168.4.5,6496
-63.85642203597602,192.168.4.10,6496
-57.43441753573202,192.168.4.6,6512
-63.33452723232854,192.168.4.11,6512
-63.86095705979941,192.168.4.10,6512
-78.37463054904104,192.168.4.3,6512
-64.55686632657475,192.168.4.5,6512
-68.44656013846033,192.168.4.7,6512
-64.72895641283507,192.168.4.5,6528
-57.35759348297154,192.168.4.6,6528
-63.38704108994944,192.168.4.11,6528
-78.22701094992296,192.168.4.3,6528
-63.83378743519076,192.168.4.10,6528
-68.46459242233651,192.168.4.7,6528
-78.0514992736444,192.168.4.3,6560
-63.469364929893054,192.168.4.11,6560
-64.95861808907374,192.168.4.5,6560
-68.54697052921462,192.168.4.7,6560
-57.31478733671944,192.168.4.6,6560
-63.8390282671831,192.168.4.10,6560
-63.81259385655763,192.168.4.10,6576
-77.91608940647987,192.168.4.3,6576
-63.51755331710126,192.168.4.11,6576
-65.14926880361176,192.168.4.5,6576
-68.56165129663358,192.168.4.7,6576
-57.24185768540399,192.168.4.6,6576
-63.59565279020445,192.168.4.11,6592
-68.57582131103172,192.168.4.7,6592
-57.17127815386197,192.168.4.6,6592
-65.39680943487858,192.168.4.5,6592
-63.787011280953855,192.168.4.10,6592
-77.75249814303476,192.168.4.3,6592
-65.16376567989715,192.168.4.5,6608
-77.56185603703342,192.168.4.3,6608
-63.57692539663954,192.168.4.11,6608
-70.37674208030928,192.168.4.12,6608
-68.62175263863436,192.168.4.7,6608
-63.7307906819644,192.168.4.10,6608
-57.07150757083737,192.168.4.6,6608
-56.97493901267289,192.168.4.6,6624
-63.739254654488505,192.168.4.10,6624
-64.93823163772495,192.168.4.5,6624
-63.52737710428988,192.168.4.11,6624
-77.378238923543,192.168.4.3,6624
-64.75141080275358,192.168.4.5,6640
-63.542218748795,192.168.4.11,6640
-56.91288480530125,192.168.4.6,6640
-68.69828712097731,192.168.4.7,6640
-63.684605843406665,192.168.4.10,6640
-77.20132299514617,192.168.4.3,6640
-64.5705857727563,192.168.4.5,6656
-63.78871823811535,192.168.4.10,6656
-69.09336180367723,192.168.4.7,6656
-63.52520081383008,192.168.4.11,6656
-70.92990935226163,192.168.4.12,6656
-56.91562045937652,192.168.4.6,6656
-76.99802144236119,192.168.4.3,6672
-63.85812094559553,192.168.4.10,6672
-69.18653101242899,192.168.4.7,6672
-63.57146497328653,192.168.4.11,6672
-64.42697421030677,192.168.4.5,6672
-56.91826877343407,192.168.4.6,6672
-63.831201860860304,192.168.4.10,6704
-76.80200882768945,192.168.4.3,6704
-63.61625647804597,192.168.4.11,6704
-64.25655245821021,192.168.4.5,6704
-69.24455537518355,192.168.4.7,6704
-56.88946286320818,192.168.4.6,6704
-64.12295742286771,192.168.4.5,6720
-69.52422489695437,192.168.4.7,6720
-63.80513964928651,192.168.4.10,6720
-63.69096496552804,192.168.4.11,6720
-56.92428359109932,192.168.4.6,6720
-76.71071323784177,192.168.4.3,6720
-63.7633016349136,192.168.4.11,6752
-63.77990590880392,192.168.4.10,6752
-56.98933825487605,192.168.4.6,6752
-69.50750643957693,192.168.4.7,6752
-76.91505889873058,192.168.4.3,6768
-71.2967804649913,192.168.4.12,6768
-56.98967226242492,192.168.4.6,6768
-64.05636066742342,192.168.4.5,6768
-63.75547328000671,192.168.4.10,6768
-69.49134522766781,192.168.4.7,6768
-63.86465985185727,192.168.4.11,6768
-63.86889650220338,192.168.4.11,6800
-63.99188378243311,192.168.4.5,6800
-69.47572049786493,192.168.4.7,6800
-57.02131099005983,192.168.4.6,6800
-63.76313071036876,192.168.4.10,6800
-63.73924187891272,192.168.4.10,6816
-69.42885422029607,192.168.4.7,6816
-63.96079732683875,192.168.4.5,6816
-63.87299910382213,192.168.4.11,6816
-76.85299994650137,192.168.4.3,6816
-57.05194759855778,192.168.4.6,6816
-57.11290770313075,192.168.4.6,6864
-63.83671480645366,192.168.4.5,6864
-69.47868966106554,192.168.4.7,6864
-63.71610889634517,192.168.4.10,6864
-63.93953730901042,192.168.4.11,6864
-63.685251576535386,192.168.4.5,6880
-71.65013270262327,192.168.4.12,6880
-63.94142816260284,192.168.4.11,6880
-69.46352355487164,192.168.4.7,6880
-63.69370711890925,192.168.4.10,6880
-57.17194093376265,192.168.4.6,6880
-76.69612237714172,192.168.4.3,6880
-63.67201277192586,192.168.4.10,6944
-63.911995280728846,192.168.4.11,6944
-63.601193208214845,192.168.4.5,6944
-57.19783687776557,192.168.4.6,6944
-63.651002913373055,192.168.4.10,6960
-57.191651690531,192.168.4.6,6960
-63.91474592471575,192.168.4.11,6960
-63.42591592950643,192.168.4.5,6960
-69.41720566841974,192.168.4.7,6960
-71.85901012218052,192.168.4.12,6960
-76.54466727039325,192.168.4.3,6960
-57.154405852078334,192.168.4.6,6976
-72.06033373954003,192.168.4.12,6976
-69.43563129101345,192.168.4.7,6976
-63.66191104132038,192.168.4.10,6976
-63.91740992073319,192.168.4.11,6976
-76.72022557154037,192.168.4.3,6976
-63.28746159091504,192.168.4.5,6976
-57.1495810202608,192.168.4.6,7008
-63.95123035721159,192.168.4.11,7008
-69.42187153131502,192.168.4.7,7008
-63.67247555259398,192.168.4.10,7008
-63.12210646727864,192.168.4.5,7008
-72.25443933338931,192.168.4.12,7008
-63.02449669257699,192.168.4.5,7040
-69.34544339868374,192.168.4.7,7040
-57.14490806464169,192.168.4.6,7040
-63.92152026929501,192.168.4.11,7040
-76.92190316832296,192.168.4.3,7040
-63.65146721606351,192.168.4.10,7040
-63.86151737282755,192.168.4.11,7056
-63.63111972807884,192.168.4.10,7056
-69.30302035554132,192.168.4.7,7056
-76.79619071623452,192.168.4.3,7056
-57.10914877773602,192.168.4.6,7056
-72.50680667883492,192.168.4.12,7056
-62.89870846531555,192.168.4.5,7056
-62.74563496356608,192.168.4.5,7072
-63.8346202472376,192.168.4.11,7072
-69.13594348445541,192.168.4.7,7072
-57.10574041253962,192.168.4.6,7072
-63.705092238268406,192.168.4.10,7072
-76.96269354570457,192.168.4.3,7072
-62.597379914024415,192.168.4.5,7088
-63.74552009009499,192.168.4.10,7088
-63.90221231355724,192.168.4.11,7088
-57.10243912896053,192.168.4.6,7088
-69.13166362873062,192.168.4.7,7088
-72.6527953407352,192.168.4.12,7088
-63.78467852831295,192.168.4.10,7104
-63.874054745940526,192.168.4.11,7104
-57.099241503976,192.168.4.6,7104
-69.03313934580234,192.168.4.7,7104
-62.54748842630847,192.168.4.5,7104
-76.83611578108594,192.168.4.3,7104
-57.09614422929177,192.168.4.6,7136
-63.760189127773465,192.168.4.10,7136
-68.93777708913167,192.168.4.7,7136
-63.815576006080114,192.168.4.11,7136
-77.06458469522312,192.168.4.3,7136
-62.43671177504713,192.168.4.5,7136
-63.75893071107873,192.168.4.11,7152
-62.360636068732745,192.168.4.5,7152
-76.96699499229396,192.168.4.3,7152
-63.76767228035639,192.168.4.10,7152
-57.061939714523405,192.168.4.6,7152
-57.12240647341074,192.168.4.6,7168
-68.81404889575239,192.168.4.7,7168
-62.19330446409802,192.168.4.5,7168
-63.73525574985122,192.168.4.11,7168
-63.74372119120367,192.168.4.10,7168
-57.18097829465098,192.168.4.6,7184
-76.77724513976709,192.168.4.3,7184
-63.7435133764718,192.168.4.11,7184
-68.72568010594154,192.168.4.7,7184
-62.12485259548143,192.168.4.5,7184
-63.68932553822678,192.168.4.10,7184
-77.0066270820666,192.168.4.3,7200
-61.99613907608386,192.168.4.5,7200
-63.63663385737837,192.168.4.10,7200
-57.206524365748365,192.168.4.6,7200
-63.75151242926842,192.168.4.11,7200
-68.67151836424881,192.168.4.7,7200
-63.585592128754,192.168.4.10,7232
-63.7280777771697,192.168.4.11,7232
-57.16889646933306,192.168.4.6,7232
-61.84026139820921,192.168.4.5,7232
-72.46961217271634,192.168.4.12,7232
-68.58771336031779,192.168.4.7,7232
-57.03889643927434,192.168.4.6,7248
-61.78285415850328,192.168.4.5,7248
-77.16501272871135,192.168.4.3,7264
-57.037683654196,192.168.4.6,7264
-72.29280206093914,192.168.4.12,7264
-63.59851474175599,192.168.4.10,7264
-61.78962714518867,192.168.4.5,7264
-63.9236353610061,192.168.4.11,7264
-68.63199539930186,192.168.4.7,7264
-63.611032991227,192.168.4.10,7280
-61.67143997738677,192.168.4.5,7280
-64.17542887334736,192.168.4.11,7280
-72.2188566751496,192.168.4.12,7280
-76.96968944238368,192.168.4.3,7280
-56.97415562552662,192.168.4.6,7280
-68.51816566874373,192.168.4.7,7280
-63.71668942756813,192.168.4.10,7312
-64.35700133022168,192.168.4.11,7312
-61.525768972614856,192.168.4.5,7312
-68.40794976338752,192.168.4.7,7312
-72.14745155145033,192.168.4.12,7312
-56.94378775354796,192.168.4.6,7312
-61.38465618233428,192.168.4.5,7328
-56.91436926437288,192.168.4.6,7328
-68.42649000086267,192.168.4.7,7328
-76.87570411639979,192.168.4.3,7328
-64.68875064565857,192.168.4.11,7328
-71.98213898007093,192.168.4.12,7328
-63.81904181615686,192.168.4.10,7328
-68.38183555472217,192.168.4.7,7344
-64.85429149531046,192.168.4.11,7344
-63.79351174044655,192.168.4.10,7344
-56.885870232446216,192.168.4.6,7344
-72.07887331862922,192.168.4.12,7344
-61.21678096204595,192.168.4.5,7344
-76.78478586982676,192.168.4.3,7344
-64.70300536932032,192.168.4.11,7360
-72.204335004782,192.168.4.12,7360
